GeneSymbol	corr_miRNA143_mrna	corr_miRNA143_protein
TXNL1	0.103018108651911	-0.042841093921078
TXNRD1	0.00888665325285043	0.00945705758605501
TXNRD2	-0.142790073775989	0.114077303997846
TXN	-0.0691482226693494	-0.220321931589537
TYMP	0.177330650570087	0.124346076458752
U2AF1	0.143729040912139	0.0940987097510412
U2AF2	-0.077028839704896	0.0527343913913791
UACA	-0.0823943661971831	0.128621040485886
UAP1L1	0.0761234071093226	0.0543709665720958
UAP1	-0.113816230717639	-0.154160979936602
UBA1	0.118947015425889	-0.119845039492807
UBA2	0.182293762575453	-0.14587892054213
UBA3	0.00969148222669349	0.153590771161282
UBA52	0.0414822266934943	-0.004879439286422
UBA5	-0.0513413816230718	-0.107949604340539
UBA6	0.0432595573440644	-0.106338919679455
UBA7	-0.0151911468812877	-0.0433586635193711
UBAP2L	-0.140811535881958	-0.0728705566733736
UBAP2	-0.227934272300469	-0.0641384454786258
UBE2A	0.218443997317237	-0.0375240430558454
UBE2C	-0.140945674044266	-0.101412701828783
UBE2D1	0.091683433936955	0.0927225632567465
UBE2D2	0.291348088531187	0.060720903879702
UBE2D3	0.284574111334675	0.0614393991589295
UBE2E1	0.203185781354795	-0.0808236637407315
UBE2I	0.0613011401743796	0.013313324223508
UBE2K	-0.0326291079812207	-0.316820228215596
UBE2L3	0.0729376257545272	0.0663654121872098
UBE2L6	0.0869215291750503	-0.00159406715034498
UBE2M	0.0627766599597585	-0.0271811124310578
UBE2N	-0.0673373574782025	-0.0724717877403033
UBE2O	-0.138531187122736	0.185210993670875
UBE2R2	0.203655264922871	0.114519548726534
UBE2V1	-0.00321931589537223	-0.0728891571950159
UBE2V2	-0.0283031522468142	-0.112342594626702
UBE2Z	0.0856807511737089	0.194356431108285
UBE3A	0.0114352783366868	0.0204271859286339
UBE3B	-0.0416498993963783	-0.0201793451614242
UBE3C	0.0854124748490946	0.216705236365338
UBE4A	-0.0998993963782696	0.0402102739786845
UBE4B	-0.121830985915493	0.0144776815028371
UBFD1	-0.0482562038900067	-0.0733955325048399
UBL4A	0.190241448692153	-0.0377266742267195
UBL5	0.145674044265594	0.0296800590915134
UBLCP1	0.170791415157612	0.103786150212197
UBQLN1	0.137927565392354	-0.167864179564805
UBQLN2	0.0406773977196512	-0.00788074917530593
UBQLN4	-0.217605633802817	-0.0566105760765219
UBR2	0.0356807511737089	-0.0319938293375021
UBR3	-0.0287726358148893	0.271993635679727
UBR4	-0.129745137491616	-0.0530693002975389
UBR5	-0.0687122736418511	-0.0894882850593976
UBTF	-0.125720992622401	-0.0517128628854918
UBXN1	0.0441985244802146	-0.051644924406116
UBXN4	0.0425888665325285	0.114661440548712
UBXN6	0.0682763246143528	-0.0807062849759628
UBXN7	-0.179510395707579	0.269883040803176
UCHL1	0.300991792362962	0.344787675481983
UCHL3	0.18504359490275	0.124280049300556
UCHL5	-0.00757880617035547	0.163848108755109
UFC1	0.081757209926224	-0.103683332971057
UFD1L	0.196747149564051	-0.193874557023165
UFM1	0.157176391683434	-0.0270301994070729
UFSP2	0.135647216633132	-0.0255158997446017
UGDH	-0.119818913480885	-0.393470660855358
UGGT1	-0.0582159624413146	-0.135451687396314
UGGT2	0.158484238765929	-0.26175403188529
UGP2	0.0903420523138833	-0.099465115123223
UGT2A3	0.106992848703028	-0.0658967178071902
UMPS	-0.0929242119382964	-0.142699041168802
UNC45A	-0.0813547954393025	-0.000754558793368918
UPF1	-0.148759221998659	-0.154398202575168
UQCR10	0.0354124748490946	0.215119935309651
UQCRB	-0.0584842387659289	-0.2165565580211
UQCRC1	-0.228370221327968	-0.0693505927426922
UQCRC2	-0.120523138832998	-0.219325089272565
UQCRFS1	0.0131790744466801	-0.0645712992250998
UQCRH	-0.154124748490946	-0.0763874233419723
UQCRQ	0.0852448021462106	-0.168303303827777
URB1	-0.137994634473508	0.15856630475304
UROD	0.175486250838363	0.0805884862658778
USH1C	-0.0624413145539906	-0.146777453273305
USMG5	0.00573440643863179	-0.0813931067108151
USO1	0.0473507712944333	0.0639676724341095
USP10	-0.0512072434607646	-0.086151679282387
USP14	0.0399396378269618	0.0109492110882442
USP15	0.135412474849095	0.142914025702334
USP24	-0.328101945003353	-0.129337383790726
USP39	0.065962441314554	-0.228079883582509
USP47	-0.00174379610999329	0.114028282097236
USP5	0.0729711602951039	-0.124379610999329
USP7	-0.147015425888665	0.0835184734978504
USP9X	0.0846411804158283	-0.102132012071507
UTP14A	0.0832662642521797	-0.112419493811885
UTP15	0.0512743125419182	-0.0633818509054476
UTP18	0.104191817572099	-0.0456534760347713
UTP20	-0.307746478873239	-0.183269608594881
UTRN	-0.0272300469483568	0.156325192668308
VAC14	-0.0160295103957076	0.0168697125940293
VAMP2	0.159020791415158	0.0965659479398773
VAMP3	0.196344735077129	0.175793956971987
VAMP8	0.294265593561368	0.20581835833436
VAPA	0.0225687458081824	-0.0212778443824076
VAPB	-0.0720657276995305	-0.0458089505253953
VARS2	-0.0141180415828303	0.0941569062183947
VARS	-0.0724346076458752	0.0440148225216555
VASP	0.149463447350771	0.0567576857639477
VAT1	0.244466800804829	0.25362810943911
VBP1	0.104124748490946	-0.246742794215308
VCAN	0.52729711602951	0.23252850435949
VCL	0.136284372904091	0.15626467269707
VCPIP1	-0.0297786720321932	0.0657810635749357
VCP	0.0507377598926895	-0.173652747023932
VDAC1	-0.0185110663983903	-0.143681246262123
VDAC2	-0.0534540576794098	-0.0353804234224092
VDAC3	-0.108819584171697	-0.134378537112411
VGF	-0.128772635814889	-0.0539916887010862
VIL1	-0.0485580147551979	-0.0539303236563222
VILL	-0.0732059020791415	-0.0127436596213417
VIM	0.45271629778672	0.228362978296908
VKORC1L1	0.139503688799463	0.0005536356301146
VKORC1	0.204828973843058	0.26938168813904
VPS11	0.111971830985915	-0.017211867260473
VPS13C	-0.055365526492287	0.111408282032686
VPS16	0.312038900067069	0.0573232232620501
VPS25	0.0532863849765258	-0.0052820001264744
VPS26A	0.0722334004024145	0.0268122139279836
VPS26B	-0.0131790744466801	-0.0516052869432322
VPS28	0.0426559356136821	0.0356885312119637
VPS29	0.0479543930248156	-0.0695433437374651
VPS33A	0.267236753856472	0.0713482959809576
VPS33B	-0.103923541247485	-0.0679311246324055
VPS35	-0.0310194500335345	-0.0630643471524555
VPS36	0.0197853789403085	-0.103548984969618
VPS37B	-0.180181086519115	-0.0342583017180004
VPS45	0.152682763246144	0.0603331909725492
VPS4A	0.171898054996647	-0.139123873524042
VPS4B	0.0189134808853119	-0.0973196844628186
VPS52	-0.297920858484239	0.0453116226734186
VPS53	-0.229409792085848	0.00608856122818786
VRK1	-0.0876928236083166	-0.111234195651207
VSNL1	0.0280684104627767	0.00824817171749396
VTA1	-0.066130114017438	0.0535573554008627
VTI1B	-0.035177733065057	0.188485036341103
VTN	0.321908169266825	0.214270743390691
VWA1	0.0309859154929577	0.128095917277605
VWA5A	0.0756539235412475	-0.0641038572033434
VWF	0.292957746478873	0.0680427237306201
WARS	0.0483568075117371	-0.0216470903930908
WASF2	-0.14728370221328	0.00221337246054882
WBP11	0.0221663313212609	-0.169427932737889
WBP2	0.050972501676727	0.0472055548403601
WDFY1	0.128739101274313	0.219888976463065
WDR11	0.10888665325285	0.0713189338580607
WDR12	0.00486250838363514	-0.106285216947868
WDR1	0.206606304493628	0.0105646203333798
WDR35	0.0535211267605634	-0.0213098835844475
WDR36	0.000268276324614353	-0.0896200719920516
WDR43	-0.00600268276324614	-0.105950715044655
WDR44	0.0631455399061033	0.053861116401073
WDR5	-0.250335345405768	-0.0570963848624877
WDR61	0.20439302481556	-0.152140923205653
WDR74	-0.0987927565392354	-0.0746730759725722
WDR75	0.0390006706908115	0.0943667160839353
WDR77	-0.151207243460765	-0.165080036056264
WDR7	0.220724346076459	0.00196543203140621
WDR82	-0.115124077800134	0.0937670355177771
WFS1	0.0492287055667337	0.0471846548809108
WIBG	-0.139906103286385	-0.026956169533388
XAB2	-0.0478537894030852	-0.055226782015052
XIRP1	0.352982659886662	-0.107317224373212
XPNPEP1	-0.194399731723675	-0.285280728386353
XPNPEP3	-0.147350771294433	0.109818981090698
XPO1	0.0223004694835681	-0.0360163985290871
XPO4	-0.047551978537894	-0.0965829546190045
XPO5	-0.115191146881288	0.0666689024151679
XPO7	-0.0537223340040241	-0.218598568081837
XPOT	0.0273977196512408	0.137107118609099
XRCC1	0.00506371562709591	-0.00243135611196651
XRCC4	0.255734406438632	0.00789585681871499
XRCC5	0.135546613011402	-0.256606748179339
XRCC6	0.0128101945003353	-0.301258458007108
XRN2	0.134138162307176	-0.00824977363889905
XYLB	-0.212206572769953	0.0282708966542219
YARS2	0.0165995975855131	0.0020121905243712
YARS	0.0482897384305835	0.0712273641851107
YBX1	0.197753185781355	-0.140412652944804
YBX2	-0.142521797451375	-0.0850792692908927
YES1	-0.0973843058350101	-0.0283565447281348
YKT6	0.172434607645875	0.06320008063046
YLPM1	-0.337391012743125	-0.0612201433113818
YME1L1	0.0348088531187123	-0.0598546803859957
YTHDF1	-0.0185781354795439	-0.0657732199527803
YTHDF2	-0.0354124748490946	-0.325753766279738
YTHDF3	0.0189470154258887	-0.0721586388971251
YWHAB	0.112206572769953	0.18821734288338
YWHAE	0.0264587525150905	-0.00769708052860526
YWHAG	0.287826961770624	0.141125178663218
YWHAH	-0.0472501676727029	0.0303838221622928
YWHAQ	0.177967806841046	0.217715025060745
YWHAZ	0.0594232059020791	0.104834181163986
ZADH2	0.0253856472166331	-0.0665419306320094
ZAK	0.0287726358148893	0.072274873610087
ZC3H11A	-0.103185781354795	-0.0782152947052098
ZC3H15	0.0377934272300469	-0.0890707267679507
ZC3H18	-0.0717303822937626	-0.112600880399004
ZC3H4	-0.193360160965795	-0.213113001695285
ZC3HAV1	-0.0462441314553991	0.167355527802057
ZCCHC8	-0.183534540576794	-0.331480748607599
ZFP36L2	-0.0190811535881958	0.0303083687096043
ZFPL1	-0.184406438631791	0.0446912439438681
ZFR	-0.037625754527163	-0.0591564174336361
ZFYVE19	-0.13075117370892	0.158052358794004
ZG16	0.0127766599597585	-0.137447852554467
ZMPSTE24	0.069382964453387	0.2357526711921
ZMYM2	-0.0429577464788732	0.0826355078942703
ZMYM3	-0.144164989939638	0.0938634880764139
ZNF207	0.081757209926224	-0.0774706343227285
ZNF281	0.209054325955734	-0.107322460953491
ZNF326	-0.173373574782025	-0.136798331150135
ZNF638	-0.0492957746478873	-0.0402747865580885
ZNF706	-0.0946009389671361	-0.0440101537432202
ZW10	0.00828303152246814	-0.136077807135458
ZYX	0.231220657276995	0.226056338028169
ZZEF1	-0.251073105298457	0.0446517845703552
